,index,II,ABP,PLETH,RESP, RESP, HR, PULSE, SpO2, NBP SYS, NBP DIAS, NBP MEAN, PlsNBP, ABP SYS, ABP DIAS, ABP MEAN,sumpt
4102,2022-06-15 06:19:14.824,111.0,118.0,118.0,83.0,,,,,,,,,,,,
4103,2022-06-15 06:19:14.832,111.0,118.0,115.0,82.0,,,,,,,,,,,,
4104,2022-06-15 06:19:14.840,111.0,118.0,112.0,82.0,,,,,,,,,,,,
4105,2022-06-15 06:19:14.848,112.0,117.0,111.0,81.0,,,,,,,,,,,,
4106,2022-06-15 06:19:14.856,111.0,117.0,109.0,80.0,,,,,,,,,,,,
4107,2022-06-15 06:19:14.864,112.0,116.0,107.0,79.0,,,,,,,,,,,,
4108,2022-06-15 06:19:14.872,112.0,116.0,106.0,78.0,,,,,,,,,,,,
4109,2022-06-15 06:19:14.880,113.0,115.0,104.0,78.0,,,,,,,,,,,,
4110,2022-06-15 06:19:14.888,112.0,115.0,103.0,77.0,,,,,,,,,,,,
4111,2022-06-15 06:19:14.896,113.0,114.0,101.0,76.0,,,,,,,,,,,,
4112,2022-06-15 06:19:14.904,112.0,114.0,100.0,75.0,,,,,,,,,,,,
4113,2022-06-15 06:19:14.912,112.0,114.0,99.0,74.0,,,,,,,,,,,,
4114,2022-06-15 06:19:14.920,111.0,115.0,98.0,73.0,,,,,,,,,,,,
4115,2022-06-15 06:19:14.928,111.0,116.0,97.0,72.0,,,,,,,,,,,,
4116,2022-06-15 06:19:14.936,111.0,119.0,96.0,71.0,,,,,,,,,,,,
4117,2022-06-15 06:19:14.944,111.0,124.0,95.0,70.0,,,,,,,,,,,,
4118,2022-06-15 06:19:14.952,110.0,131.0,94.0,69.0,,,,,,,,,,,,
4119,2022-06-15 06:19:14.960,109.0,140.0,94.0,68.0,,,,,,,,,,,,
4120,2022-06-15 06:19:14.968,108.0,150.0,93.0,67.0,,,,,,,,,,,,
4121,2022-06-15 06:19:14.976,106.0,162.0,93.0,66.0,,,,,,,,,,,,
4122,2022-06-15 06:19:14.984,105.0,173.0,92.0,65.0,,,,,,,,,,,,
4123,2022-06-15 06:19:14.992,104.0,184.0,92.0,64.0,,,,,,,,,,,,
4124,2022-06-15 06:19:15.000,101.0,192.0,91.0,63.0,,,,,,,,,,,,
4125,2022-06-15 06:19:15.008,100.0,199.0,91.0,62.0,,,,,,,,,,,,
4126,2022-06-15 06:19:15.016,98.0,203.0,90.0,61.0,,,,,,,,,,,,
4127,2022-06-15 06:19:15.024,97.0,206.0,90.0,60.0,,,,,,,,,,,,
4128,2022-06-15 06:19:15.032,95.0,207.0,89.0,59.0,,,,,,,,,,,,
4129,2022-06-15 06:19:15.040,95.0,208.0,89.0,58.0,,,,,,,,,,,,
4130,2022-06-15 06:19:15.048,95.0,207.0,89.0,57.0,,,,,,,,,,,,
4131,2022-06-15 06:19:15.056,95.0,206.0,88.0,55.0,,,,,,,,,,,,
4132,2022-06-15 06:19:15.064,96.0,206.0,88.0,54.0,,,,,,,,,,,,
4133,2022-06-15 06:19:15.072,97.0,205.0,87.0,53.0,,,,,,,,,,,,
4134,2022-06-15 06:19:15.080,99.0,204.0,86.0,51.0,,,,,,,,,,,,
4135,2022-06-15 06:19:15.088,99.0,203.0,85.0,50.0,,,,,,,,,,,,
4136,2022-06-15 06:19:15.096,101.0,203.0,85.0,49.0,,,,,,,,,,,,
4137,2022-06-15 06:19:15.104,101.0,202.0,84.0,48.0,,,,,,,,,,,,
4138,2022-06-15 06:19:15.112,101.0,202.0,83.0,47.0,,,,,,,,,,,,
4139,2022-06-15 06:19:15.120,100.0,201.0,82.0,45.0,,,,,,,,,,,,
4140,2022-06-15 06:19:15.128,101.0,201.0,82.0,44.0,,,,,,,,,,,,
4141,2022-06-15 06:19:15.136,100.0,200.0,81.0,43.0,,,,,,,,,,,,
4142,2022-06-15 06:19:15.144,101.0,199.0,81.0,42.0,,,,,,,,,,,,
4143,2022-06-15 06:19:15.152,101.0,198.0,81.0,41.0,,,,,,,,,,,,
4144,2022-06-15 06:19:15.160,101.0,197.0,82.0,40.0,,,,,,,,,,,,
4145,2022-06-15 06:19:15.168,101.0,195.0,83.0,39.0,,,,,,,,,,,,
4146,2022-06-15 06:19:15.176,101.0,193.0,86.0,38.0,,,,,,,,,,,,
4147,2022-06-15 06:19:15.184,100.0,190.0,90.0,37.0,,,,,,,,,,,,
4148,2022-06-15 06:19:15.192,101.0,186.0,95.0,36.0,,,,,,,,,,,,
4149,2022-06-15 06:19:15.200,100.0,180.0,102.0,35.0,,,,,,,,,,,,
4150,2022-06-15 06:19:15.208,100.0,174.0,110.0,34.0,,,,,,,,,,,,
4151,2022-06-15 06:19:15.216,101.0,167.0,119.0,34.0,,,,,,,,,,,,
4152,2022-06-15 06:19:15.224,100.0,161.0,128.0,33.0,,,,,,,,,,,,
4153,2022-06-15 06:19:15.232,100.0,155.0,136.0,32.0,,,,,,,,,,,,
4154,2022-06-15 06:19:15.240,100.0,150.0,143.0,31.0,,,,,,,,,,,,
4155,2022-06-15 06:19:15.248,101.0,147.0,149.0,31.0,,,,,,,,,,,,
4156,2022-06-15 06:19:15.256,100.0,145.0,154.0,30.0,,,,,,,,,,,,
4157,2022-06-15 06:19:15.264,101.0,144.0,159.0,30.0,,,,,,,,,,,,
4158,2022-06-15 06:19:15.272,101.0,143.0,162.0,29.0,,,,,,,,,,,,
4159,2022-06-15 06:19:15.280,101.0,143.0,165.0,29.0,,,,,,,,,,,,
4160,2022-06-15 06:19:15.288,100.0,143.0,167.0,29.0,,,,,,,,,,,,
4161,2022-06-15 06:19:15.296,101.0,144.0,168.0,28.0,,,,,,,,,,,,
4162,2022-06-15 06:19:15.304,100.0,144.0,169.0,28.0,,,,,,,,,,,,
4163,2022-06-15 06:19:15.312,100.0,144.0,169.0,28.0,,,,,,,,,,,,
4164,2022-06-15 06:19:15.320,100.0,144.0,169.0,28.0,,,,,,,,,,,,
4165,2022-06-15 06:19:15.328,100.0,144.0,169.0,27.0,,,,,,,,,,,,
4166,2022-06-15 06:19:15.336,101.0,143.0,168.0,27.0,,,,,,,,,,,,
4167,2022-06-15 06:19:15.344,103.0,142.0,168.0,27.0,,,,,,,,,,,,
4168,2022-06-15 06:19:15.352,103.0,141.0,167.0,27.0,,,,,,,,,,,,
4169,2022-06-15 06:19:15.360,103.0,140.0,166.0,27.0,,,,,,,,,,,,
4170,2022-06-15 06:19:15.368,104.0,139.0,166.0,27.0,,,,,,,,,,,,
4171,2022-06-15 06:19:15.376,104.0,138.0,165.0,27.0,,,,,,,,,,,,
4172,2022-06-15 06:19:15.384,104.0,137.0,164.0,27.0,,,,,,,,,,,,
4173,2022-06-15 06:19:15.392,104.0,135.0,163.0,27.0,,,,,,,,,,,,
4174,2022-06-15 06:19:15.400,103.0,134.0,162.0,27.0,,,,,,,,,,,,
4175,2022-06-15 06:19:15.408,103.0,133.0,161.0,27.0,,,,,,,,,,,,
4176,2022-06-15 06:19:15.416,101.0,132.0,159.0,28.0,,,,,,,,,,,,
4177,2022-06-15 06:19:15.424,100.0,131.0,156.0,28.0,,,,,,,,,,,,
4178,2022-06-15 06:19:15.432,100.0,129.0,153.0,28.0,,,,,,,,,,,,
4179,2022-06-15 06:19:15.440,99.0,129.0,149.0,28.0,,,,,,,,,,,,
4180,2022-06-15 06:19:15.448,99.0,128.0,145.0,29.0,,,,,,,,,,,,
4181,2022-06-15 06:19:15.456,99.0,127.0,141.0,29.0,,,,,,,,,,,,
4182,2022-06-15 06:19:15.464,99.0,126.0,136.0,29.0,,,,,,,,,,,,
4183,2022-06-15 06:19:15.472,99.0,125.0,132.0,29.0,,,,,,,,,,,,
4184,2022-06-15 06:19:15.480,100.0,124.0,127.0,30.0,,,,,,,,,,,,
4185,2022-06-15 06:19:15.488,103.0,124.0,123.0,30.0,,,,,,,,,,,,
4186,2022-06-15 06:19:15.496,120.0,123.0,120.0,30.0,,,,,,,,,,,,
4187,2022-06-15 06:19:15.504,150.0,122.0,117.0,31.0,,,,,,,,,,,,
4188,2022-06-15 06:19:15.512,154.0,122.0,115.0,31.0,,,,,,,,,,,,
4189,2022-06-15 06:19:15.520,69.0,121.0,113.0,31.0,,,,,,,,,,,,
4190,2022-06-15 06:19:15.528,43.0,121.0,111.0,32.0,,,,,,,,,,,,
4191,2022-06-15 06:19:15.536,53.0,120.0,110.0,32.0,,,,,,,,,,,,
4192,2022-06-15 06:19:15.544,71.0,120.0,109.0,32.0,,,,,,,,,,,,
4193,2022-06-15 06:19:15.552,89.0,119.0,108.0,33.0,,,,,,,,,,,,
4194,2022-06-15 06:19:15.560,98.0,119.0,107.0,33.0,,,,,,,,,,,,
4195,2022-06-15 06:19:15.568,103.0,119.0,106.0,34.0,,,,,,,,,,,,
4196,2022-06-15 06:19:15.576,105.0,118.0,105.0,34.0,,,,,,,,,,,,
4197,2022-06-15 06:19:15.584,106.0,118.0,104.0,35.0,,,,,,,,,,,,
4198,2022-06-15 06:19:15.592,107.0,117.0,103.0,35.0,,,,,,,,,,,,
4199,2022-06-15 06:19:15.600,108.0,117.0,102.0,36.0,,,,,,,,,,,,
4200,2022-06-15 06:19:15.608,108.0,117.0,101.0,36.0,,,,,,,,,,,,
4201,2022-06-15 06:19:15.616,108.0,116.0,99.0,37.0,,,,,,,,,,,,
4202,2022-06-15 06:19:15.624,109.0,115.0,98.0,37.0,,,,,,,,,,,,
4203,2022-06-15 06:19:15.632,109.0,115.0,96.0,38.0,,,,,,,,,,,,
4204,2022-06-15 06:19:15.640,110.0,114.0,95.0,38.0,,,,,,,,,,,,
4205,2022-06-15 06:19:15.648,110.0,114.0,94.0,39.0,,,,,,,,,,,,
4206,2022-06-15 06:19:15.656,110.0,113.0,94.0,40.0,,,,,,,,,,,,
4207,2022-06-15 06:19:15.664,111.0,113.0,93.0,40.0,,,,,,,,,,,,
4208,2022-06-15 06:19:15.672,111.0,113.0,92.0,41.0,,,,,,,,,,,,
4209,2022-06-15 06:19:15.680,111.0,112.0,91.0,41.0,,,,,,,,,,,,
4210,2022-06-15 06:19:15.688,110.0,112.0,90.0,42.0,,,,,,,,,,,,
4211,2022-06-15 06:19:15.696,111.0,111.0,89.0,43.0,,,,,,,,,,,,
4212,2022-06-15 06:19:15.704,110.0,112.0,88.0,43.0,,,,,,,,,,,,
4213,2022-06-15 06:19:15.712,110.0,112.0,87.0,44.0,,,,,,,,,,,,
4214,2022-06-15 06:19:15.720,109.0,114.0,86.0,45.0,,,,,,,,,,,,
4215,2022-06-15 06:19:15.728,109.0,117.0,85.0,45.0,,,,,,,,,,,,
4216,2022-06-15 06:19:15.736,108.0,122.0,85.0,46.0,,,,,,,,,,,,
4217,2022-06-15 06:19:15.744,107.0,129.0,84.0,47.0,,,,,,,,,,,,
4218,2022-06-15 06:19:15.752,106.0,139.0,83.0,48.0,,,,,,,,,,,,
4219,2022-06-15 06:19:15.760,105.0,150.0,82.0,48.0,,,,,,,,,,,,
4220,2022-06-15 06:19:15.768,104.0,161.0,81.0,49.0,,,,,,,,,,,,
4221,2022-06-15 06:19:15.776,103.0,172.0,81.0,50.0,,,,,,,,,,,,
4222,2022-06-15 06:19:15.784,100.0,182.0,80.0,50.0,,,,,,,,,,,,
4223,2022-06-15 06:19:15.792,99.0,190.0,79.0,51.0,,,,,,,,,,,,
4224,2022-06-15 06:19:15.800,97.0,196.0,79.0,52.0,,,,,,,,,,,,
4225,2022-06-15 06:19:15.808,96.0,201.0,79.0,52.0,,,,,,,,,,,,
4226,2022-06-15 06:19:15.816,95.0,203.0,78.0,53.0,,,,,,,,,,,,
4227,2022-06-15 06:19:15.824,94.0,204.0,78.0,53.0,,,,,,,,,,,,
4228,2022-06-15 06:19:15.832,94.0,204.0,77.0,54.0,,,,,,,,,,,,
4229,2022-06-15 06:19:15.840,93.0,204.0,77.0,54.0,,,,,,,,,,,,
4230,2022-06-15 06:19:15.848,95.0,203.0,77.0,55.0,,,,,,,,,,,,
4231,2022-06-15 06:19:15.856,95.0,202.0,77.0,55.0,,,,,,,,,,,,
4232,2022-06-15 06:19:15.864,97.0,201.0,77.0,55.0,,,,,,,,,,,,
4233,2022-06-15 06:19:15.872,98.0,200.0,76.0,55.0,,,,,,,,,,,,
4234,2022-06-15 06:19:15.880,99.0,200.0,76.0,56.0,,,,,,,,,,,,
4235,2022-06-15 06:19:15.888,100.0,199.0,76.0,56.0,,,,,,,,,,,,
4236,2022-06-15 06:19:15.896,100.0,198.0,75.0,56.0,,,,,,,,,,,,
4237,2022-06-15 06:19:15.904,100.0,198.0,75.0,56.0,,,,,,,,,,,,
4238,2022-06-15 06:19:15.912,101.0,197.0,74.0,56.0,,,,,,,,,,,,
4239,2022-06-15 06:19:15.920,100.0,197.0,74.0,56.0,,,,,,,,,,,,
4240,2022-06-15 06:19:15.928,100.0,196.0,74.0,56.0,,,,,,,,,,,,
4241,2022-06-15 06:19:15.936,100.0,195.0,73.0,56.0,,,,,,,,,,,,
4242,2022-06-15 06:19:15.944,101.0,194.0,74.0,56.0,,,,,,,,,,,,
4243,2022-06-15 06:19:15.952,100.0,193.0,74.0,56.0,,,,,,,,,,,,
4244,2022-06-15 06:19:15.960,101.0,191.0,76.0,56.0,,,,,,,,,,,,
4245,2022-06-15 06:19:15.968,101.0,188.0,78.0,56.0,,,,,,,,,,,,
4246,2022-06-15 06:19:15.976,101.0,184.0,82.0,56.0,,,,,,,,,,,,
4247,2022-06-15 06:19:15.984,100.0,180.0,88.0,56.0,,,,,,,,,,,,
4248,2022-06-15 06:19:15.992,101.0,174.0,95.0,56.0,,,,,,,,,,,,
4249,2022-06-15 06:19:16.000,101.0,167.0,104.0,56.0,,,,,,,,,,,,
4250,2022-06-15 06:19:16.008,100.0,161.0,113.0,56.0,,,,,,,,,,,,
4251,2022-06-15 06:19:16.016,101.0,155.0,123.0,56.0,,,,,,,,,,,,
4252,2022-06-15 06:19:16.024,101.0,149.0,132.0,57.0,,,,,,,,,,,,
4253,2022-06-15 06:19:16.032,101.0,146.0,140.0,57.0,,,,,,,,,,,,
4254,2022-06-15 06:19:16.040,101.0,143.0,146.0,57.0,,,,,,,,,,,,
4255,2022-06-15 06:19:16.048,101.0,141.0,151.0,57.0,,,,,,,,,,,,
4256,2022-06-15 06:19:16.056,101.0,140.0,155.0,57.0,,,,,,,,,,,,
4257,2022-06-15 06:19:16.064,101.0,140.0,158.0,57.0,,,,,,,,,,,,
4258,2022-06-15 06:19:16.072,101.0,141.0,160.0,57.0,,,,,,,,,,,,
4259,2022-06-15 06:19:16.080,101.0,141.0,162.0,57.0,,,,,,,,,,,,
4260,2022-06-15 06:19:16.088,100.0,141.0,163.0,58.0,,,,,,,,,,,,
4261,2022-06-15 06:19:16.096,101.0,142.0,163.0,58.0,,,,,,,,,,,,
4262,2022-06-15 06:19:16.104,101.0,142.0,163.0,58.0,,,,,,,,,,,,
4263,2022-06-15 06:19:16.112,101.0,142.0,163.0,58.0,,,,,,,,,,,,
4264,2022-06-15 06:19:16.120,102.0,142.0,163.0,59.0,,,,,,,,,,,,
4265,2022-06-15 06:19:16.128,104.0,141.0,162.0,59.0,,,,,,,,,,,,
4266,2022-06-15 06:19:16.136,103.0,140.0,161.0,59.0,,,,,,,,,,,,
4267,2022-06-15 06:19:16.144,104.0,139.0,161.0,59.0,,,,,,,,,,,,
4268,2022-06-15 06:19:16.152,104.0,138.0,160.0,59.0,,,,,,,,,,,,
4269,2022-06-15 06:19:16.160,104.0,137.0,159.0,60.0,,,,,,,,,,,,
4270,2022-06-15 06:19:16.168,104.0,136.0,159.0,60.0,,,,,,,,,,,,
4271,2022-06-15 06:19:16.176,104.0,135.0,158.0,60.0,,,,,,,,,,,,
4272,2022-06-15 06:19:16.184,104.0,133.0,157.0,60.0,,,,,,,,,,,,
4273,2022-06-15 06:19:16.192,103.0,132.0,156.0,61.0,,,,,,,,,,,,
4274,2022-06-15 06:19:16.200,101.0,131.0,155.0,61.0,,,,,,,,,,,,
4275,2022-06-15 06:19:16.208,100.0,130.0,152.0,61.0,,,,,,,,,,,,
4276,2022-06-15 06:19:16.216,100.0,129.0,150.0,61.0,,,,,,,,,,,,
4277,2022-06-15 06:19:16.224,100.0,128.0,146.0,61.0,,,,,,,,,,,,
4278,2022-06-15 06:19:16.232,100.0,127.0,142.0,61.0,,,,,,,,,,,,
4279,2022-06-15 06:19:16.240,100.0,126.0,139.0,62.0,,,,,,,,,,,,
4280,2022-06-15 06:19:16.248,100.0,125.0,135.0,62.0,,,,,,,,,,,,
4281,2022-06-15 06:19:16.256,100.0,124.0,130.0,62.0,,,,,,,,,,,,
4282,2022-06-15 06:19:16.264,101.0,124.0,126.0,62.0,,,,,,,,,,,,
4283,2022-06-15 06:19:16.272,107.0,123.0,122.0,62.0,,,,,,,,,,,,
4284,2022-06-15 06:19:16.280,131.0,123.0,118.0,62.0,,,,,,,,,,,,
4285,2022-06-15 06:19:16.288,156.0,122.0,114.0,62.0,,,,,,,,,,,,
4286,2022-06-15 06:19:16.296,119.0,122.0,112.0,62.0,,,,,,,,,,,,
4287,2022-06-15 06:19:16.304,54.0,121.0,109.0,62.0,,,,,,,,,,,,
4288,2022-06-15 06:19:16.312,45.0,121.0,108.0,62.0,,,,,,,,,,,,
4289,2022-06-15 06:19:16.320,58.0,120.0,107.0,62.0,,,,,,,,,,,,
4290,2022-06-15 06:19:16.328,79.0,120.0,106.0,63.0,,,,,,,,,,,,
4291,2022-06-15 06:19:16.336,93.0,119.0,106.0,63.0,,,,,,,,,,,,
4292,2022-06-15 06:19:16.344,102.0,119.0,106.0,63.0,,,,,,,,,,,,
4293,2022-06-15 06:19:16.352,105.0,119.0,105.0,63.0,,,,,,,,,,,,
4294,2022-06-15 06:19:16.360,106.0,118.0,105.0,63.0,,,,,,,,,,,,
4295,2022-06-15 06:19:16.368,107.0,118.0,104.0,63.0,,,,,,,,,,,,
4296,2022-06-15 06:19:16.376,108.0,118.0,103.0,64.0,,,,,,,,,,,,
4297,2022-06-15 06:19:16.384,108.0,117.0,102.0,64.0,,,,,,,,,,,,
4298,2022-06-15 06:19:16.392,109.0,117.0,100.0,64.0,,,,,,,,,,,,
4299,2022-06-15 06:19:16.400,109.0,116.0,99.0,64.0,,,,,,,,,,,,
4300,2022-06-15 06:19:16.408,110.0,116.0,98.0,65.0,,,,,,,,,,,,
4301,2022-06-15 06:19:16.416,110.0,115.0,97.0,65.0,,,,,,,,,,,,
4302,2022-06-15 06:19:16.424,111.0,115.0,96.0,65.0,,,,,,,,,,,,
4303,2022-06-15 06:19:16.432,111.0,114.0,95.0,65.0,,,,,,,,,,,,
4304,2022-06-15 06:19:16.440,111.0,114.0,94.0,66.0,,,,,,,,,,,,
4305,2022-06-15 06:19:16.448,111.0,113.0,94.0,66.0,,,,,,,,,,,,
4306,2022-06-15 06:19:16.456,111.0,113.0,93.0,66.0,,,,,,,,,,,,
4307,2022-06-15 06:19:16.464,111.0,112.0,92.0,66.0,,,,,,,,,,,,
4308,2022-06-15 06:19:16.472,111.0,112.0,92.0,67.0,,,,,,,,,,,,
4309,2022-06-15 06:19:16.480,111.0,112.0,91.0,67.0,,,,,,,,,,,,
4310,2022-06-15 06:19:16.488,111.0,112.0,90.0,67.0,,,,,,,,,,,,
4311,2022-06-15 06:19:16.496,111.0,113.0,89.0,68.0,,,,,,,,,,,,
4312,2022-06-15 06:19:16.504,110.0,115.0,88.0,68.0,,,,,,,,,,,,
4313,2022-06-15 06:19:16.512,110.0,119.0,87.0,68.0,,,,,,,,,,,,
4314,2022-06-15 06:19:16.520,109.0,125.0,86.0,69.0,,,,,,,,,,,,
4315,2022-06-15 06:19:16.528,108.0,133.0,85.0,69.0,,,,,,,,,,,,
4316,2022-06-15 06:19:16.536,106.0,143.0,85.0,69.0,,,,,,,,,,,,
4317,2022-06-15 06:19:16.544,105.0,154.0,84.0,70.0,,,,,,,,,,,,
4318,2022-06-15 06:19:16.552,104.0,165.0,84.0,70.0,,,,,,,,,,,,
4319,2022-06-15 06:19:16.560,103.0,176.0,83.0,70.0,,,,,,,,,,,,
4320,2022-06-15 06:19:16.568,101.0,186.0,82.0,70.0,,,,,,,,,,,,
4321,2022-06-15 06:19:16.576,100.0,193.0,82.0,70.0,,,,,,,,,,,,
4322,2022-06-15 06:19:16.584,98.0,199.0,81.0,71.0,,,,,,,,,,,,
4323,2022-06-15 06:19:16.592,96.0,202.0,81.0,71.0,,,,,,,,,,,,
4324,2022-06-15 06:19:16.600,95.0,204.0,81.0,71.0,,,,,,,,,,,,
4325,2022-06-15 06:19:16.608,94.0,205.0,81.0,71.0,,,,,,,,,,,,
4326,2022-06-15 06:19:16.616,95.0,205.0,81.0,71.0,,,,,,,,,,,,
4327,2022-06-15 06:19:16.624,94.0,204.0,80.0,71.0,,,,,,,,,,,,
4328,2022-06-15 06:19:16.632,96.0,204.0,80.0,71.0,,,,,,,,,,,,
4329,2022-06-15 06:19:16.640,97.0,203.0,80.0,71.0,,,,,,,,,,,,
4330,2022-06-15 06:19:16.648,98.0,202.0,79.0,71.0,,,,,,,,,,,,
4331,2022-06-15 06:19:16.656,99.0,201.0,79.0,70.0,,,,,,,,,,,,
4332,2022-06-15 06:19:16.664,100.0,200.0,79.0,70.0,,,,,,,,,,,,
4333,2022-06-15 06:19:16.672,100.0,200.0,79.0,70.0,,,,,,,,,,,,
4334,2022-06-15 06:19:16.680,101.0,200.0,79.0,69.0,,,,,,,,,,,,
4335,2022-06-15 06:19:16.688,100.0,199.0,78.0,69.0,,,,,,,,,,,,
4336,2022-06-15 06:19:16.696,100.0,199.0,78.0,69.0,,,,,,,,,,,,
4337,2022-06-15 06:19:16.704,100.0,198.0,78.0,68.0,,,,,,,,,,,,
4338,2022-06-15 06:19:16.712,101.0,197.0,77.0,68.0,,,,,,,,,,,,
4339,2022-06-15 06:19:16.720,100.0,196.0,77.0,68.0,,,,,,,,,,,,
4340,2022-06-15 06:19:16.728,101.0,195.0,77.0,67.0,,,,,,,,,,,,
4341,2022-06-15 06:19:16.736,101.0,194.0,77.0,67.0,,,,,,,,,,,,
4342,2022-06-15 06:19:16.744,101.0,192.0,79.0,67.0,,,,,,,,,,,,
4343,2022-06-15 06:19:16.752,101.0,189.0,82.0,66.0,,,,,,,,,,,,
4344,2022-06-15 06:19:16.760,102.0,185.0,86.0,66.0,,,,,,,,,,,,
4345,2022-06-15 06:19:16.768,101.0,180.0,93.0,65.0,,,,,,,,,,,,
4346,2022-06-15 06:19:16.776,102.0,174.0,100.0,65.0,,,,,,,,,,,,
4347,2022-06-15 06:19:16.784,102.0,168.0,109.0,65.0,,,,,,,,,,,,
4348,2022-06-15 06:19:16.792,103.0,161.0,118.0,65.0,,,,,,,,,,,,
4349,2022-06-15 06:19:16.800,102.0,155.0,127.0,64.0,,,,,,,,,,,,
4350,2022-06-15 06:19:16.808,102.0,150.0,136.0,64.0,,,,,,,,,,,,
4351,2022-06-15 06:19:16.816,103.0,147.0,144.0,64.0,,,,,,,,,,,,
4352,2022-06-15 06:19:16.824,103.0,144.0,150.0,63.0,,,,,,,,,,,,
4353,2022-06-15 06:19:16.832,103.0,142.0,156.0,63.0,,,,,,,,,,,,
4354,2022-06-15 06:19:16.840,103.0,142.0,159.0,63.0,,,,,,,,,,,,
4355,2022-06-15 06:19:16.848,103.0,142.0,161.0,63.0,,,,,,,,,,,,
4356,2022-06-15 06:19:16.856,103.0,142.0,163.0,63.0,,,,,,,,,,,,
4357,2022-06-15 06:19:16.864,103.0,142.0,164.0,63.0,,,,,,,,,,,,
4358,2022-06-15 06:19:16.872,103.0,143.0,167.0,62.0,,,,,,,,,,,,
4359,2022-06-15 06:19:16.880,103.0,143.0,171.0,62.0,,,,,,,,,,,,
4360,2022-06-15 06:19:16.888,103.0,143.0,173.0,62.0,,,,,,,,,,,,
4361,2022-06-15 06:19:16.896,105.0,143.0,173.0,62.0,,,,,,,,,,,,
4362,2022-06-15 06:19:16.904,105.0,142.0,174.0,62.0,,,,,,,,,,,,
4363,2022-06-15 06:19:16.912,105.0,142.0,173.0,62.0,,,,,,,,,,,,
4364,2022-06-15 06:19:16.920,105.0,141.0,173.0,62.0,,,,,,,,,,,,
4365,2022-06-15 06:19:16.928,106.0,140.0,173.0,63.0,,,,,,,,,,,,
4366,2022-06-15 06:19:16.936,105.0,139.0,172.0,63.0,,,,,,,,,,,,
4367,2022-06-15 06:19:16.944,105.0,137.0,171.0,63.0,,,,,,,,,,,,
4368,2022-06-15 06:19:16.952,104.0,136.0,170.0,63.0,,,,,,,,,,,,
4369,2022-06-15 06:19:16.960,104.0,135.0,169.0,63.0,,,,,,,,,,,,
4370,2022-06-15 06:19:16.968,102.0,134.0,168.0,63.0,,,,,,,,,,,,
4371,2022-06-15 06:19:16.976,102.0,132.0,166.0,63.0,,,,,,,,,,,,
4372,2022-06-15 06:19:16.984,101.0,131.0,164.0,63.0,,,,,,,,,,,,
4373,2022-06-15 06:19:16.992,101.0,130.0,162.0,63.0,,,,,,,,,,,,
4374,2022-06-15 06:19:17.000,101.0,129.0,159.0,63.0,,,,,,,,,,,,
4375,2022-06-15 06:19:17.008,100.0,128.0,155.0,63.0,,,,,,,,,,,,
4376,2022-06-15 06:19:17.016,101.0,127.0,151.0,63.0,,,,,,,,,,,,
4377,2022-06-15 06:19:17.024,100.0,126.0,146.0,63.0,,,,,,,,,,,,
4378,2022-06-15 06:19:17.032,101.0,125.0,141.0,63.0,,,,,,,,,,,,
4379,2022-06-15 06:19:17.040,105.0,124.0,137.0,63.0,,,,,,,,,,,,
4380,2022-06-15 06:19:17.048,125.0,123.0,133.0,63.0,,,,,,,,,,,,
4381,2022-06-15 06:19:17.056,155.0,123.0,129.0,63.0,,,,,,,,,,,,
4382,2022-06-15 06:19:17.064,131.0,122.0,125.0,63.0,,,,,,,,,,,,
4383,2022-06-15 06:19:17.072,63.0,122.0,122.0,63.0,,,,,,,,,,,,
4384,2022-06-15 06:19:17.080,45.0,121.0,119.0,63.0,,,,,,,,,,,,
4385,2022-06-15 06:19:17.088,55.0,121.0,117.0,63.0,,,,,,,,,,,,
4386,2022-06-15 06:19:17.096,74.0,120.0,115.0,63.0,,,,,,,,,,,,
4387,2022-06-15 06:19:17.104,91.0,120.0,113.0,63.0,,,,,,,,,,,,
4388,2022-06-15 06:19:17.112,101.0,119.0,113.0,63.0,,,,,,,,,,,,
4389,2022-06-15 06:19:17.120,105.0,119.0,112.0,63.0,,,,,,,,,,,,
4390,2022-06-15 06:19:17.128,107.0,119.0,111.0,63.0,,,,,,,,,,,,
4391,2022-06-15 06:19:17.136,107.0,118.0,110.0,64.0,,,,,,,,,,,,
4392,2022-06-15 06:19:17.144,108.0,118.0,110.0,64.0,,,,,,,,,,,,
4393,2022-06-15 06:19:17.152,108.0,117.0,109.0,64.0,,,,,,,,,,,,
4394,2022-06-15 06:19:17.160,110.0,117.0,108.0,64.0,,,,,,,,,,,,
4395,2022-06-15 06:19:17.168,109.0,117.0,107.0,64.0,,,,,,,,,,,,
4396,2022-06-15 06:19:17.176,110.0,116.0,106.0,65.0,,,,,,,,,,,,
4397,2022-06-15 06:19:17.184,110.0,115.0,104.0,65.0,,,,,,,,,,,,
4398,2022-06-15 06:19:17.192,111.0,115.0,103.0,65.0,,,,,,,,,,,,
4399,2022-06-15 06:19:17.200,111.0,114.0,102.0,65.0,,,,,,,,,,,,
4400,2022-06-15 06:19:17.208,111.0,114.0,100.0,66.0,,,,,,,,,,,,
4401,2022-06-15 06:19:17.216,111.0,113.0,99.0,66.0,,,,,,,,,,,,
4402,2022-06-15 06:19:17.224,111.0,113.0,98.0,67.0,,,,,,,,,,,,
4403,2022-06-15 06:19:17.232,112.0,112.0,96.0,67.0,,,,,,,,,,,,
